"ООО ""ПСК ""МЕГАПОЛИС""";2366006865;Генеральный директор Шевченко Евгений Владимирович;354008, РОССИЯ, Краснодарский край, г.Сочи, ул.Санаторная, д.26;;sheff82@inbox.ru;8 (918) 403 01 33
ООО «ДАГОМЫССКОЕ ДРСУ»;2366004184;Директор Сергеев Сергей Владимирович;354068, РОССИЯ, Краснодарский край, г.Сочи, переулок Чехова, д.8, корпус А, к.35;;"d_drsu@mail.ru; vektor-pochta@bk.ru";(862) 2002220
ООО «ДСК-19»;2311173578;Директор Сайфутдинова Ирина Николаевна;350010, Краснодарский край, г.Краснодар, ул. Ростовское шоссе, 22/Б;;dsk-19@mail.ru;(861) 2931080
ООО «СЗ «Сигма-Инвест»;2306013924;Директор Черный Юрий Викторович;353680, РОССИЯ, Краснодарский край, г. Ейск, ул. Мира, д.123, оф.16;;KrayDolgoletya@gmail.com;(86132) 20453
ООО «ЦемСтройСервис»;2315210647;Директор Ушаков Алексей Вячеславович;353902, РОССИЯ, Краснодарский край, г. Новороссийск, ул. Сухумское шоссе, д. 60, литер Б, помещение 87;;css_ltd@inbox.ru;(8617) 610672
ООО «СБСК»;2319064066;Директор Косян Эдуард Сергеевич;354037, РОССИЯ, Краснодарский край, г.Сочи, ул.50 лет СССР, д.15, пом.3;;sbsk.sochi@gmail.com;89189571610
ИП Шевченко С.О.;231122265586;;;;shefserj@yandex.ru;8 (988) 472-13-91
ООО «СТРОЙУНИВЕРСАЛ-ЮГ»;2318048093;Генеральный директор Иконов Леонид Владимирович;354207, РОССИЯ, Краснодарский край, г.Сочи, ул.Барановское шоссе, д.11/6, офис 1;;"2520103@mail.ru ; 001@aquaru.expert";"(862) 2520101; 2520303"
ООО «ГСС»;2308177290;Генеральный директор Прохоров Юрий Сергеевич;350059, Краснодарский край, г. Краснодар, Таганрогская, 5, 132;;2404505@mail.ru;8-988-24-04-505
"ООО ""БЮДЖЕТСНАБ""";2320243197;Директор Вартанян Ашот Георгиевич;354068, РОССИЯ, Краснодарский край, г.Сочи, ул.Донская, №3/9, офис 9;;budzhetsnab@yandex.ru;8-929-854-89-46
ООО «ЖСК»;2304062972;Директор Немировский Геннадий Григорьевич;353477, РОССИЯ, Краснодарский край, г. Геленджик, ул.Солнцедарская, 2, Д;;gelsnab@mail.ru;(86141) 43890
ООО «СУ-9 «ЮСИ Кубань»;2311256680;Директор Павлов Алексей Алексеевич;350028, РОССИЯ, Краснодарский край, г.Краснодар, Восточно-Кругликовская, 26, 20;;usi23@mail.ru;(861) 2772323
ООО «СУ-10 «ЮСИ Кубань»;2311256672;Директор Павлов Алексей Алексеевич;350028, РОССИЯ, Краснодарский край, г.Краснодар, Восточно-Кругликовская, 26, 10;;usi23@mail.ru;(861) 2772323
ООО «ПСК «Алема»;2366009062;Генеральный директор Перич Юлия Владимировна;354008, РОССИЯ, Краснодарский край, г.Сочи, ул.Виноградная, дом №20а, помещение 26;;psk.alema@mail.ru;8-988-419-11-88
ИП Горшенина К.В.;231218034100;;;;stk-teplo@bk.ru;8(918)294-30-44
ООО «ВУЭР - Корпорации АК «ЭСКМ»;2312284030;Директор Исаев Курбан Закаевич;350080, РОССИЯ, Краснодарский край, г. Краснодар, ул. им. Тюляева, д.36, оф.411;;vuer-eskm@mail.ru;((861)) 2007603
ООО «СУ-7 «ЮСИ Кубань»;2311227336;Директор Павлов Алексей Алексеевич;350028, РОССИЯ, Краснодарский край, г.Краснодар, ул. Восточно-Кругликовская, 26, 47;www.23usi.ru;usi23@mail.ru;(861) 2772323
ООО «СУ 19»;2318022602;Директор Рамонов Станислав Максимович;354340, РОССИЯ, Краснодарский край, г.Сочи, ул.Ромашек, д.42А, офис 1;;su19.2019@bk.ru;"8-960-403-03-33;"
ООО «Регион-Строй»;2308111797;Генеральный директор Сорокина Анастасия Николаевна;350000, РОССИЯ, Краснодарский край, г.Краснодар, Красноармейская, 36, оф.803;sc-regionstroy.com;region_stroy@v-k-b.ru;(861) 2748938
ООО «Сочи-Парк пять плюс»;2367009386;Генеральный директор Саурин Александр Анатолиевич;354340, Краснодарский край, г.Сочи, проспект Олимпийский, д.21, офис 347;;alkrasukov@mail.ru;8-918-092-42-02
ПАО «Родина»;2334006686;"генеральный директор Управляющей организации АО Агрохолдинг ""СТЕПЬ"" Недужко Андрей Михайлович";353715, Краснодарский край, Каневской район, ст.Челбасская, ул.Красная, д.119;;zaorodina@yandex.ru;(86164) 63500, доб.63356
ООО «ТЗМ Спец-Строй»;2631031830;Генеральный директор Агачев Заур Хазарталиевич;352900, РОССИЯ, Краснодарский край, г.Армавир, ул.Ефремова, 65, 27;;ofis@tzm.su;(928)398-17-13
ИП Бадалов Акрам Рахманович;080101024305;;;;akram_badalov1989@mail.ru;+7(988)135-82-90
ООО «РЕАЛСТРОЙ»;2308264017;Директор Дыдышко Игорь Иванович;350020, Краснодарский край, г. Краснодар, ул. Дзержинского, 8/2, Литер 5, пом.10,11,12,13/1;;sd1084@mail.ru;8 (988) 243-18-43
ООО «БИК»;2336017556;Директор Мороз Виктор Михайлович;353800, РОССИЯ, Краснодарский край, Красноармейский район, ст.Полтавская, ул. Народная, 157;;2020bik@bk.ru;(918) 151-03-02
ООО «Премиум»;2360007238;Директор Нартов Заур Батарбиевич;352120, РОССИЯ, Краснодарский край, Тихорецкий район, г.Тихорецк, ул. Калинина, 114;;9655677@mail.ru;(86196) 58401
ООО «Авангард-Плюс»;2310113777;Директор Планидкин Евгений Николаевич;350000, Краснодарский край, г.Краснодар, ул.Красноармейская, 68;www.avgplus.ru;avangardplus@mail.ru;(861) 2342802
ООО Автобан-Юг;2335064899;Генеральный директор Кононенко Василий Иванович;353180, Краснодарский край, Кореновский район, г.Кореновск, ул.Красная, д.3 а;;avtoban-yug@mail.ru, avtoban-yug@rambler.ru;(86142) 40784
ООО «Автобан-Мост»;2348018057;Директор Суворов Игорь Михайлович;353240, Краснодарский край, Северский район, ст.Северская, ул.Южная, 1;www.avtoban.com;most@most.avtoban.com;(86166) 2-90-00
ООО фирма «Автобан - Строй»;2348016028;Генеральный директор Ради Сергей Валерьевич;353235, Краснодарский край, Северский район, п.Афипский, ул.Дорожная, 5;www.avtoban.com;avtoban@avtoban.stroy.com;(86166) 60579, 2686000, 29000
